Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
ISIC_0032403,59003,998.1879436,1.353556938,86736,56.5483284,0.954824776,121.7543515,98.58524143,107.4016745,169.4759814,17.17245732,5.509707821,310.6253879
ISIC_0032404,228984,2041.844795,1.454880809,270000,113.9606247,0.947080432,64.98382419,137.9172257,143.0094519,138.4323111,20.28794684,5.972093608,421.8103068
ISIC_0032405,25192,612.4995621,1.197654877,33304,175.3201294,0.966743586,114.2000635,125.9804303,126.7317402,110.0202048,40.78240465,6.34803617,1717.482483
ISIC_0032406,157887,1574.177836,1.254398459,204368,96.55586243,0.972553205,106.4749346,108.9699532,112.7903733,134.0845225,22.65251375,6.361126133,514.9728213
ISIC_0032407,43772,834.8082169,1.277479007,60085,101.788765,0.98546053,75.96015716,55.908229,54.05187487,61.79543239,45.61520442,6.672605666,2172.750463
ISIC_0032408,98665,1279.609295,1.327960495,140008,12.67441559,0.953621498,65.8000304,114.9308468,120.375253,131.345641,37.48459303,6.710963402,1426.531054
ISIC_0032409,38354,743.8376557,1.157551173,50820,125.6475449,0.980196106,113.46926,92.48597278,107.4959066,175.315795,25.75339273,6.59048661,677.4473806
ISIC_0032410,122334,1336.312831,1.167169354,155975,93.27436066,0.99037695,59.40981248,131.2335655,136.9220249,121.8240854,37.05194603,7.11630507,1386.690928
ISIC_0032411,155198,1662.604243,1.423985227,211950,71.86945343,0.932477175,52.02871171,111.2392299,115.1937203,139.3654815,21.76538936,6.171382152,480.9155193
ISIC_0032412,122046,1454.261097,1.385960019,184368,70.48981476,0.947912601,91.41628566,109.2597299,110.372234,111.1651672,41.10630521,7.023738506,1711.094884
ISIC_0032413,82596,1173.986931,1.336118331,111456,156.9608917,0.941099927,88.46375126,111.4194392,115.7251521,148.1264428,26.60142418,6.328970484,718.3290179
ISIC_0032414,4859,263.0782096,1.159976473,6675,81.84442902,0.984551579,164.8009875,172.5830418,175.9869658,136.7831515,16.63461127,5.241372453,301.937228
ISIC_0032415,11608,409.9898965,1.170178785,15372,43.81533813,0.982720082,86.49483108,167.4638181,171.8278199,136.0209626,18.47253764,4.884979129,394.922748
ISIC_0032416,41085,783.0681036,1.197667324,53636,69.21039581,0.976055579,324.92092,135.7154923,142.8743824,170.1163523,19.38340579,5.59313267,408.8785486
ISIC_0032417,53776,879.009228,1.15161934,66788,11.33502197,0.990979453,66.06605176,140.4617487,141.6963081,107.0449457,25.69048605,6.219494509,699.4160794
ISIC_0032418,103688,1325.768675,1.356463176,144384,123.8901596,0.947878364,110.4309853,107.7895899,110.5625209,121.7404843,22.63639844,6.307437586,515.1703397
ISIC_0032419,19705,539.5878751,1.190065473,24800,135.3120728,0.981003728,319.8798273,97.45597564,99.56461135,122.5299163,44.91828616,7.264710516,2045.734397
ISIC_0032420,173667,1747.030649,1.404663602,248080,98.67302704,0.939664261,68.1794008,131.5710066,131.6122253,87.37963843,18.29215799,5.605979057,353.9668669
ISIC_0032421,17541,506.1320295,1.177118117,22260,28.2708931,0.97858394,65.96659252,101.8899721,102.957053,108.9286434,30.06422474,6.627331853,914.8429362
ISIC_0032422,84547,1130.229574,1.209300088,114100,40.05387115,0.978448752,96.57795071,141.4270524,145.512705,145.8489676,15.19860482,5.000571023,251.7365897
ISIC_0032423,37298,791.4528781,1.348878806,51562,176.1178284,0.94596255,80.86739233,92.7572524,95.48229574,114.480982,35.64268371,6.769819796,1288.394681
ISIC_0032424,130103,1600.285481,1.574581753,199444,79.66860199,0.916276995,100.9533677,63.88035633,66.69945607,101.6999326,42.36781628,7.058354169,1936.887073
ISIC_0032425,132565,1512.437723,1.380020461,170859,84.61462402,0.958914915,50.86205257,131.1731905,132.44859,108.2853669,23.34811179,5.78004521,589.32021
ISIC_0032426,85219,1181.391044,1.310734258,134875,121.8594666,0.978074554,165.9062885,124.4749645,126.3881881,128.3019749,29.61934575,6.524516989,895.7146326
ISIC_0032427,133357,1585.182891,1.507405777,179349,86.92553711,0.940668201,79.7887175,94.65447633,100.1565072,151.3236176,29.97993576,6.980900214,926.2170687
ISIC_0032428,59759,1039.075243,1.448637982,83925,77.70034027,0.955025965,92.74586253,123.4239863,121.8400297,91.52273856,44.80422754,6.776035651,2068.756795
ISIC_0032429,131736,1658.337217,1.670518442,198090,67.71820831,0.925947654,165.8589907,135.8859461,138.7927294,122.1694753,18.87798739,4.598021065,412.1942316
ISIC_0032430,21657,581.1858535,1.255696501,30251,51.9943161,0.97176321,121.9655538,128.0086346,131.6370996,127.7844731,25.27459423,6.22178873,664.3077603
ISIC_0032431,140915,1479.408284,1.241625419,182229,91.21453857,0.975819046,59.12988681,128.6753078,135.3142959,168.2393192,20.90532085,5.688868196,471.5981378
ISIC_0032432,60436,999.619401,1.325226596,82688,46.29867935,0.956420903,89.0129062,143.5086207,151.240541,170.4845015,17.26895811,5.220255255,326.9900716
ISIC_0032433,89781,1201.283396,1.286427395,125248,107.0981979,0.975137639,88.8376828,134.190987,135.7868294,105.1040755,24.01594219,5.575007186,654.4238133
ISIC_0032434,124389,1575.006264,1.595753103,200187,63.14402771,0.954164353,209.0371335,118.9921054,127.8685789,154.8699403,24.62081306,6.327256961,614.1010745
ISIC_0032435,164061,1647.082385,1.321782925,215912,84.54025269,0.956894405,61.07074807,117.123387,119.4196589,126.6341239,32.77167218,6.719789232,1088.666433
ISIC_0032436,72712,1066.146312,1.25194688,97092,82.09636688,0.980345597,81.68115303,160.876114,159.716067,83.04741079,16.88329195,4.703015847,330.7415762
ISIC_0032437,176275,1772.579856,1.42481357,230826,83.69786835,0.945089063,83.33451709,149.8123841,151.0654054,114.9051161,21.23953932,5.168251428,472.7711641
ISIC_0032438,116216,1362.396093,1.277431605,153387,88.64099121,0.966890075,95.24884697,129.9251996,131.7641748,116.5281287,26.25850786,6.283876094,709.7002774
ISIC_0032439,94810,1221.442774,1.259257389,129228,143.037262,0.974067703,96.50290053,159.2424428,162.1006926,133.1952326,14.1991395,5.069585241,217.577989
ISIC_0032440,61046,1041.862039,1.425592092,82077,11.78340054,0.949576474,248.4851423,139.9328867,142.6609988,126.5015944,23.42602625,5.919588274,569.1083848
ISIC_0032441,39674,818.9503516,1.357211703,56896,178.9455261,0.949511046,69.77829307,133.4568987,138.6365882,137.3711919,19.07540246,5.128302533,418.6780924
ISIC_0032442,29148,653.9381634,1.178552762,40984,168.9029236,0.984587318,375.2699326,85.77411829,87.27911578,117.4027492,21.48860663,6.452345003,466.2417492
ISIC_0032443,61878,1013.418389,1.330187787,81320,86.57671356,0.975749394,78.90416625,98.9864249,103.3439618,127.234359,28.49908911,6.439262314,842.1167547
ISIC_0032444,67787,1101.401142,1.434087937,93390,79.63426971,0.94572685,105.1614026,137.3697612,136.7869896,92.20555564,25.08510166,5.868195014,674.0689248
ISIC_0032445,107928,1317.241765,1.286189359,146448,76.26905823,0.968291407,62.82351197,123.8660867,126.9249129,120.8857417,26.75419688,6.445383703,719.3139055
ISIC_0032446,75780,1089.70266,1.254764321,100584,95.48004913,0.982485551,82.22538927,129.568369,130.732458,117.639078,21.85632887,6.028654182,493.0086062
ISIC_0032447,65364,1176.028563,1.696949895,96472,175.7447815,0.898066285,82.81892172,69.31609143,70.46792322,112.7779818,52.6013235,7.781684714,2797.459678
ISIC_0032448,74996,1195.224522,1.526108183,124890,38.73560715,0.902806309,102.5215211,108.9148488,112.4868437,131.6635643,22.89086962,6.236048235,530.1182538
ISIC_0032449,41394,826.4061961,1.324120735,61383,147.677002,0.940437866,266.0064743,120.5492825,125.1735759,152.4174679,28.82406978,6.549744326,840.8654435
ISIC_0032450,153394,1704.337219,1.514382841,205200,76.02870178,0.956537542,135.021083,103.6510163,111.4161419,145.2978669,25.70682066,6.355079781,671.3464037
ISIC_0032451,99622,1367.099629,1.501984158,143825,103.9236603,0.97255316,267.3889703,158.1628456,160.3311886,121.3857749,16.35459466,5.25905741,292.2906198
ISIC_0032452,49720,886.9919828,1.268921572,69342,62.08031464,0.962938025,164.9377313,126.0290426,128.5180142,119.8575623,26.00447226,6.211734637,681.4088357
ISIC_0032453,130171,1670.118963,1.714752117,184080,87.37850952,0.912335912,86.99252521,106.8269584,110.7533501,136.0431202,36.65751879,7.067159381,1349.529254
ISIC_0032454,99652,1301.75143,1.360752628,151500,124.5434265,0.952183521,107.2481034,81.48039176,84.5210332,128.845964,35.7055562,7.19333882,1293.330405
ISIC_0032455,84665,1173.626541,1.302322227,123375,81.91958618,0.955237263,41.78727927,131.4626469,136.0236934,144.6250359,40.21203749,6.842682545,1647.281817
ISIC_0032456,67093,1130.631592,1.527418828,103104,117.1224899,0.916143942,114.6969132,137.029556,136.6484531,103.9746769,23.96387473,5.895561702,602.912461
ISIC_0032457,140838,1486.881373,1.254965935,181272,91.75457001,0.974116306,65.32782345,157.1788793,162.9845378,164.9809213,19.38412996,5.378776818,402.2796999
ISIC_0032458,25264,623.6538904,1.237973482,36714,83.88113403,0.965774988,481.7226091,95.38778499,98.60441735,128.8856739,30.99682738,6.962665022,970.7761957
ISIC_0032459,81486,1096.011317,1.17974399,113232,133.8414307,0.985172711,72.36462704,127.7420048,134.9010873,132.5519517,34.80659668,6.986148009,1220.660288
ISIC_0032460,166745,1582.846883,1.200583726,225450,136.5132904,0.986854929,103.5391766,143.1046988,145.1231841,117.4376163,13.2209491,4.881345575,187.2668565
ISIC_0032461,82160,1349.768676,1.777284969,127008,92.47232056,0.86814561,86.67108081,158.5459104,160.5979877,123.631747,20.94542115,5.738473914,462.7180682
ISIC_0032462,62712,1051.092489,1.412363869,79665,96.24928284,0.943330176,79.8060977,143.6728218,143.5013873,107.1375069,25.45910816,5.908010706,695.7866106
ISIC_0032463,20612,575.7127638,1.294919601,31110,62.15525055,0.949447629,106.0663691,115.8987968,119.5019891,123.5127272,20.71402002,6.057011985,438.702839
ISIC_0032464,83563,1202.094576,1.384469292,136171,51.6776886,0.937820031,138.2215574,150.7959982,152.7114313,119.5346385,17.2620156,5.224174561,319.5054282
ISIC_0032465,28685,681.026473,1.300005181,39025,11.22437668,0.958038064,387.1458949,137.3395851,139.9395735,130.6750102,17.4317945,5.306347918,336.0572566
ISIC_0032466,76967,1151.886427,1.380760543,109531,86.95714569,0.949560423,85.16148478,67.017514,67.01889554,93.94616307,38.39902902,7.439326669,1525.801335
ISIC_0032467,91559,1315.082382,1.512491158,142200,81.67991638,0.927533868,77.28734476,114.3156216,115.6547254,116.8426188,24.8255703,6.292854598,623.2183299
ISIC_0032468,58477,954.9087211,1.249886236,76560,86.24906921,0.970527512,38.79597106,167.121706,172.0229036,143.7694706,19.98937309,5.446282805,439.2394753
ISIC_0032469,46724,840.2396755,1.21204476,55878,87.90023804,0.98159756,264.9526581,166.5482193,167.9659918,121.7304811,10.06734085,4.040581267,120.3225059
ISIC_0032470,35725,752.742203,1.27407786,45276,89.5391922,0.960237139,40.91700489,165.0481735,165.749951,114.4034336,18.73948878,5.040219657,413.4672673
ISIC_0032471,27482,684.1980479,1.370302571,36573,87.41773224,0.935656513,127.6739684,135.4891565,134.7415763,90.90071077,28.2856818,6.116015654,825.8087778
ISIC_0032472,85648,1138.673227,1.211659947,110424,174.182663,0.96810482,119.6667289,95.07447926,98.12089794,123.6223496,27.9209655,6.683773587,779.830774
ISIC_0032473,27011,723.6366447,1.560292899,45440,102.7080688,0.939659418,177.4589611,134.4087964,140.8766182,170.4561845,17.3043787,5.452002319,315.814953
ISIC_0032474,41033,792.1391718,1.22724737,53600,73.37150574,0.97707843,142.8828504,123.764994,117.8744182,107.9088376,40.92025811,6.77803178,1739.113038
ISIC_0032475,14856,534.5584365,1.554836178,22575,96.90682983,0.958576391,158.8799137,120.1719171,121.6045593,113.4182149,36.77159928,6.647221041,1387.675758
ISIC_0032476,74181,1215.886427,1.597318833,108040,96.28946686,0.901096212,76.42625469,145.8703307,149.476281,131.3666482,23.42535018,5.784901632,575.5411456
ISIC_0032477,76329,1112.347321,1.298275651,96560,72.62044525,0.96332332,67.54088222,140.0550512,143.4590523,134.3340976,21.85645968,5.890985877,485.7918293
ISIC_0032478,75817,1108.631593,1.298278438,98452,114.8365631,0.959107286,35.78469208,145.1123627,143.2384162,113.6097181,32.14444571,6.431811483,1095.390102
ISIC_0032479,129400,1458.545367,1.31450745,189144,50.89912415,0.967657224,118.4445131,107.8352009,113.8587275,158.9934982,26.6977,6.482162319,714.58016
ISIC_0032480,190985,1872.101716,1.466615083,256632,106.9531021,0.958901554,92.59617247,109.0077807,109.278144,117.970982,21.51064893,6.062052321,472.5997777
ISIC_0032481,65265,1031.727043,1.306512587,101376,68.00622559,0.963000646,89.58921319,145.6472688,149.8468705,128.9534411,23.06104698,5.993989298,556.3978097
ISIC_0032482,87804,1129.727044,1.163057212,116510,80.93714142,0.991653371,73.98004646,154.1177965,164.1067909,145.2564424,15.67507924,5.22928622,250.2425713
ISIC_0032483,104818,1440.136208,1.583936957,155448,89.71204376,0.920822747,125.0521094,112.0958232,113.447668,121.2394595,37.68984635,6.895068679,1426.457097
ISIC_0032484,77221,1135.969685,1.338158274,114918,37.74372864,0.959045691,127.2557465,116.8793722,119.1781942,112.8032098,21.54289978,6.364539354,464.4430171
ISIC_0032485,75391,1156.288449,1.420763779,102816,106.4814072,0.956997355,147.5469486,114.6268122,116.5957431,122.8339811,34.49478338,6.790957896,1194.617008
ISIC_0032486,39946,826.7249563,1.374053129,55900,107.4431839,0.944352328,94.19436237,134.3525259,133.7092825,97.16337055,42.13518914,6.654663435,1841.530827
ISIC_0032487,78272,1230.999122,1.551176034,113283,14.12096405,0.925355013,127.888798,115.9240086,118.2757478,123.898248,30.7096918,6.767068542,947.1828617
ISIC_0032488,48295,900.205187,1.345977879,68943,82.95526123,0.967938098,124.0482865,130.4233772,134.4249784,138.7475446,22.29448429,6.079412203,513.164639
ISIC_0032489,80171,1164.739239,1.354871864,126447,52.45373535,0.955722279,117.6365519,140.464108,142.7356609,119.4893415,25.05802403,6.060407667,660.7418448
ISIC_0032490,67665,1084.999124,1.393929673,108097,127.1639404,0.92500172,134.4600606,129.5799305,134.1804724,154.5792064,20.38443351,5.968734648,423.2737172
ISIC_0032491,25691,634.4406854,1.260075713,36406,164.1640472,0.979123334,131.0142851,109.2159511,118.1342623,174.3467751,23.9401362,6.22982896,578.8060344
ISIC_0032492,230295,1954.891478,1.325794178,266400,95.58320618,0.973574751,62.69746195,119.1793613,122.5328962,126.9447752,34.73585426,6.857433784,1211.966256
ISIC_0032493,29928,677.896531,1.233824564,41314,88.9175415,0.972184865,407.9850306,142.5896151,142.7424263,124.6765014,23.74845946,6.01766169,575.9498183
ISIC_0032494,26917,634.8843397,1.203893558,36278,147.9172516,0.974346315,175.320578,70.57487833,72.21044941,106.1752424,27.96762444,6.60673029,782.7753353
ISIC_0032495,163749,1635.290534,1.3052303,227480,140.464447,0.973468949,118.7597115,117.2982125,124.0475565,171.2151423,31.40263412,6.539876886,1010.075515
ISIC_0032496,15715,485.972649,1.211836409,21801,108.4902954,0.983760981,128.4968501,64.1697741,65.20033938,83.3121646,37.90833952,7.051091155,1459.076779
ISIC_0032497,176657,1774.153451,1.424300817,230708,106.7003326,0.94668802,79.35757994,153.9348228,156.4735844,122.0687641,19.19919801,5.625308581,391.1567142
ISIC_0032498,16836,502.2152914,1.207498839,23146,157.3638,0.970656077,111.547636,139.9822998,140.6187733,107.6651026,12.03458626,4.864885951,168.3189982
ISIC_0032499,63874,956.5899627,1.147389609,82908,55.29510498,0.99177228,171.7300936,160.6794783,165.087396,150.0939506,17.23583806,5.107679679,334.6550135
ISIC_0032500,135823,1498.413337,1.321944572,175980,135.5478516,0.957409506,84.81249861,138.7943868,142.1165414,133.276983,17.0774626,5.525830897,302.3872632
ISIC_0032501,254901,2057.327991,1.326510092,270000,79.66923523,0.98176166,27.22487554,130.7599656,137.9950608,161.5431926,15.17855768,5.557509645,237.020277
ISIC_0032502,34360,749.4112489,1.313159733,47328,13.38847828,0.956266419,289.6614667,122.0457218,124.0258343,130.8671517,16.25420322,5.460573255,277.1943008
ISIC_0032503,64826,1025.058001,1.29853931,93342,89.28214264,0.962266688,160.3228334,133.7370191,137.690402,142.8160563,28.89239356,6.221476908,857.020098
ISIC_0032504,126271,1607.716941,1.637885907,206087,106.6134415,0.896716079,110.1154184,113.781074,115.3874656,109.4631758,36.43669898,6.701890574,1373.53432
ISIC_0032505,44633,964.080297,1.673132822,63270,86.51587677,0.929801868,202.5378531,90.34790402,97.24820947,167.8179001,29.43280728,6.788643171,870.2473367
ISIC_0032506,24886,635.6538893,1.306133615,36089,85.74435425,0.979781496,320.1903077,109.8911034,116.574406,166.113598,20.13908842,5.899252964,409.334721
ISIC_0032507,105953,1301.349414,1.278541134,148512,63.17972946,0.976962861,143.4912461,97.60360726,100.1140128,125.3791209,39.62187622,7.269864353,1590.305046
ISIC_0032508,61160,985.5432798,1.272379615,87308,129.4067383,0.965487098,104.2919555,116.8237083,114.3329791,90.24663724,25.90500903,6.331733691,683.8335801
ISIC_0032509,23896,610.0142814,1.253106668,31832,151.4389038,0.972249079,130.8282557,128.3788919,132.2825717,130.2215434,22.99707858,5.732348115,560.9771806
ISIC_0032510,107049,1272.513841,1.210001609,136345,94.5813446,0.9790213,31.98296107,115.9446515,117.0031138,99.70599756,38.42787976,6.857634507,1485.869521
ISIC_0032511,251741,2059.050857,1.345394255,270000,5.353788853,0.979405763,19.1506032,129.3606206,131.242478,113.7127789,39.26670003,7.159180532,1548.595651
ISIC_0032512,17029,508.1736614,1.222603067,23055,42.54353333,0.982579721,141.4020787,108.523871,111.7130385,122.268444,26.20534081,6.249213505,718.1062079
ISIC_0032513,46101,1030.021419,1.849588704,69804,103.4694977,0.862035428,87.53788419,89.00314527,90.400295,95.87583783,47.14753384,7.355468197,2235.842212
ISIC_0032514,17967,515.7300096,1.192776127,23989,99.86310577,0.981606969,56.50893301,142.0586074,143.4771526,105.6808965,24.01085162,5.994606795,594.457961
ISIC_0032515,45740,823.1929936,1.188085338,61870,25.22760391,0.983531426,61.6661128,78.88683865,79.22599475,92.41404314,42.66029087,7.196150255,1825.719727
ISIC_0032516,16698,548.6173117,1.455563863,23450,110.8399582,0.923271146,153.7410467,117.3024314,113.4146604,97.05910888,35.73056649,6.799961438,1284.557015
ISIC_0032517,48012,889.2934991,1.321405967,64752,15.61321163,0.958993204,98.88727816,115.6637716,115.5553264,105.198499,39.10703462,6.856845856,1536.545884
ISIC_0032518,109589,1465.699694,1.568690665,199080,58.54074097,0.934495532,204.1057405,84.77703967,89.18876286,130.8855086,37.91077349,7.180514891,1437.311207
ISIC_0032519,162074,1669.501649,1.374952649,202147,83.63453674,0.953942544,130.4119353,167.0932845,174.0469107,142.7617323,21.80495941,5.229575451,498.3087567
ISIC_0032520,21548,653.8132688,1.599751892,31080,159.8180542,0.925346504,132.5858548,142.7360776,140.3754409,95.50259885,28.30097473,6.018772404,856.7983105
ISIC_0032521,26718,626.0975406,1.179276428,36256,79.56606293,0.985709228,158.2106445,80.54936747,87.43176884,143.2861492,39.09302918,7.39043339,1537.83991
ISIC_0032522,100136,1283.810308,1.317017008,139680,26.31134415,0.954314161,35.039706,96.41384717,98.47669836,112.8389124,36.32748755,7.041051696,1322.11223
ISIC_0032523,91841,1355.785918,1.603136262,128898,81.21340942,0.975631532,118.4210102,76.74198887,78.51412042,107.0573092,32.55334776,6.573949944,1087.030071
ISIC_0032524,12751,445.4457399,1.257158732,17595,179.1330261,0.96980928,48.66630064,88.80840718,88.40637336,102.6333882,36.50369271,6.868034277,1343.802256
ISIC_0032525,57277,920.1219262,1.184545781,73692,122.8307724,0.981077398,95.76367476,99.18689876,99.19121695,98.92265656,29.94881565,6.302172899,947.8010907
ISIC_0032526,84669,1116.81536,1.178962851,110980,79.16654205,0.981875966,92.44167286,62.45477093,63.88230639,104.2258009,36.92696403,7.099917387,1379.794061
ISIC_0032527,4342,249.96551,1.17463259,5644,166.9759521,0.981679033,84.54721307,61.45647167,63.61192999,117.204514,32.48363222,6.742889734,1055.996973
ISIC_0032528,40688,778.0214224,1.193513867,56330,160.8834381,0.979242994,93.48328743,144.3534949,140.6623247,102.0330319,18.9772475,5.53053069,396.6538587
ISIC_0032529,151366,1686.011316,1.501931372,197469,94.21359253,0.954654505,64.20717994,155.612925,161.9490132,137.1810468,27.54583494,6.226824386,780.9196832
ISIC_0032530,82824,1097.886426,1.16471661,109188,27.63284111,0.987398837,110.6910074,86.18076886,87.88956905,86.64723188,32.64025549,6.762237163,1069.179829
ISIC_0032531,100624,1378.621489,1.511902918,161550,161.4794769,0.926696866,76.26776911,89.12966092,92.49077755,112.6444023,40.30887489,7.388369312,1634.573083
ISIC_0032532,73153,1087.744289,1.29536748,100056,91.14102936,0.967920634,46.64153212,100.1026342,103.2814558,123.8280134,27.21717169,6.492391624,753.0301898
ISIC_0032533,12109,424.7178169,1.20358865,16560,58.87458801,0.977942683,195.1764801,117.367743,117.9307953,101.1664052,30.04982439,6.723480472,904.1999474
ISIC_0032534,123273,1358.940249,1.197870893,161920,67.52610016,0.98812386,100.9438239,140.8665077,144.3326195,116.7694467,31.16505176,6.113108302,1038.89527
ISIC_0032535,45447,856.1219261,1.293888153,62640,165.2942963,0.968596568,82.52249872,93.30316633,96.98569763,103.3599357,41.12223665,7.417706403,1720.065837
ISIC_0032536,176948,1714.805256,1.328067062,244530,73.19026184,0.970528455,92.04530144,146.4694487,152.0131282,152.3429633,38.74075502,6.519533126,1588.263949
ISIC_0032537,27828,676.4823163,1.322351711,41360,122.0385132,0.964386392,165.9381917,104.06303,104.9815893,104.1941091,34.40394819,6.563078201,1192.979912
ISIC_0032538,39504,774.4650714,1.218385726,55932,121.001091,0.971734735,67.08464964,117.7939449,121.7750692,128.0378949,43.48083568,6.678176877,1908.849137
ISIC_0032539,76394,1139.116875,1.3604932,103341,78.72196198,0.964316797,101.3759196,117.6789669,116.3208891,87.26398234,28.67367121,6.222823166,864.8164187
ISIC_0032540,25265,623.8132697,1.238878847,34224,50.19277573,0.97824045,154.6841876,125.5200871,133.7073686,153.6676166,34.67844968,6.630615123,1237.394042
ISIC_0032541,5965,290.1492763,1.146855596,7968,27.47375488,0.986489908,324.3668058,93.24626991,93.51908354,93.80765577,47.63949481,7.216497637,2270.054815
ISIC_0032542,98130,1243.869183,1.26156537,129150,131.6863251,0.968656176,63.44563334,115.7535922,117.9480315,119.8231801,29.8283645,6.18043412,959.1940546
ISIC_0032543,80886,1141.082386,1.288652087,118755,77.75868988,0.961863292,116.6156813,135.3396385,132.282892,95.12518442,26.12509728,5.8993662,755.9210657
ISIC_0032544,104836,1459.391039,1.626340917,165249,129.5425873,0.912887896,115.1409058,84.17246938,88.43161064,131.2656657,26.3823944,6.492940049,705.4889585
ISIC_0032545,101811,1254.881374,1.237327468,142952,62.41632462,0.988198446,124.4910668,93.49224544,101.3330911,144.1390027,29.0575174,7.081315663,870.4585443
ISIC_0032546,15806,527.9137756,1.423151452,24795,167.7302856,0.918675941,81.8889029,152.7154245,151.6889367,106.981526,30.48166361,5.800544436,1061.166064
ISIC_0032547,121227,1424.479355,1.338766184,168378,123.5871124,0.950086845,86.25616405,77.27215059,77.39978718,104.0041492,34.28442062,7.091131771,1175.573558
ISIC_0032548,10730,401.6467487,1.215897568,15004,48.97887802,0.974120034,148.2557315,108.206617,109.2237962,106.4179559,38.47322626,6.696595654,1517.039243
ISIC_0032549,81618,1118.957494,1.227977303,110834,171.7109375,0.975339584,41.72883432,75.74133157,79.68334191,137.6141415,36.58554864,7.092691566,1341.807727
ISIC_0032550,69265,1106.246816,1.41586733,98646,105.1929855,0.953682649,88.61410524,99.11287086,103.566337,130.8242306,33.39232076,6.666771367,1120.487224
ISIC_0032551,95303,1248.555474,1.30906179,132888,61.45627213,0.961968714,89.22380197,113.8072464,117.8681818,134.3218227,29.85202962,6.281886479,935.71616
ISIC_0032552,49705,881.9381602,1.255062494,63480,100.0803528,0.97024395,146.3740066,103.0361734,100.7625122,100.4721792,32.50348705,6.745831672,1065.822746
ISIC_0032553,111752,1407.810309,1.419077361,157664,49.27630234,0.941393958,88.03951606,108.4526093,109.417651,116.015597,36.96538757,6.85863154,1394.470421
ISIC_0032554,37149,747.7787783,1.208024476,52152,117.7276382,0.977237153,159.4754098,99.62445826,101.041688,110.7995549,33.94447297,6.670824135,1192.925995
ISIC_0032555,41842,1177.401145,2.669089461,71779,101.2808838,0.801283418,182.2260886,115.8322738,122.0644886,143.0009002,29.499686,6.338744402,917.4088305
ISIC_0032556,124202,1420.302728,1.298710722,187790,123.0600891,0.962993549,107.0071013,114.1214795,115.3177136,101.4378486,25.09851081,6.059337196,677.4089446
ISIC_0032557,50504,850.1219269,1.147058496,65535,45.63989258,0.99110461,68.08553777,124.3685649,130.8789601,114.2927623,41.05052849,7.381830392,1685.711366
ISIC_0032558,30962,698.2569208,1.265728516,38136,104.3240967,0.972355273,88.68471026,93.04518442,94.88322244,107.4353724,31.82096186,6.287206563,1058.992286
ISIC_0032559,41143,819.7127652,1.311272448,53144,77.16998291,0.979851499,151.6225846,94.76462582,97.94237173,116.655397,36.16607298,7.175088117,1310.897345
ISIC_0032560,27926,661.0681039,1.25795744,39000,146.4406891,0.961047087,68.00143233,100.7419609,101.6333286,108.7165366,33.83150682,6.739656674,1171.130939
ISIC_0032561,74439,1213.584909,1.5856048,108790,172.6287079,0.906866323,78.38299815,113.805035,117.8024244,141.2974785,52.59412981,7.309782905,2788.646
ISIC_0032562,80243,1125.685417,1.264236081,108777,175.1196899,0.964923211,53.74395274,125.3618509,122.6804747,107.3186363,55.71077265,7.436934939,3133.669206
ISIC_0032563,145657,1488.621491,1.216042554,183498,92.25548553,0.985012277,34.40938643,113.7858187,121.9925968,123.4915338,31.60951007,7.01068846,1005.426134
ISIC_0032564,160692,1504.337219,1.125278796,199056,60.96697998,0.994862104,23.82017773,127.8730864,134.3045433,125.2742763,22.36825394,6.247684288,504.0019703
ISIC_0032565,53921,909.6193999,1.229962976,72240,84.10808563,0.969150833,55.44348212,122.6011016,127.3128342,138.6800443,21.68890545,5.773794556,492.3265135
ISIC_0032566,33854,825.5777692,1.618860609,60116,56.77110672,0.93108048,226.7808825,109.3178945,110.7285107,104.6629645,32.1943583,6.38524499,1083.121573
ISIC_0032567,110321,1343.474302,1.308557752,168948,98.00906372,0.961572324,46.02945948,108.9348356,115.1756329,127.0429595,29.5579752,6.843084492,873.8360627
ISIC_0032568,15860,483.5878739,1.18897056,20787,78.90158081,0.986854134,74.89533413,146.4726356,145.4211433,84.41046658,21.20518695,5.755139597,471.0666025
ISIC_0032569,123278,1483.124013,1.427402885,177636,124.8350449,0.929878372,109.8317623,129.6055663,133.0127192,119.7667007,33.5286731,6.18938212,1141.50327
ISIC_0032570,72869,1023.401144,1.150624105,96096,172.2343445,0.993219479,49.90083574,119.9449697,125.3567132,137.3023005,26.6205011,6.487863518,713.0017362
ISIC_0032571,30823,679.7543977,1.204351225,40480,9.278722763,0.979578086,68.42059499,139.120754,140.4592025,111.0346062,32.55286384,6.188072348,1154.486756
ISIC_0032572,14119,458.274166,1.200436682,19019,49.38907623,0.973634519,124.5277993,100.671719,102.5686663,110.2135184,37.31041991,6.858912124,1410.908987
ISIC_0032573,99392,1275.768675,1.310352334,137577,51.85192108,0.966807353,146.0347714,131.4296825,139.0149744,151.4694207,34.9808759,6.519506671,1272.125962
ISIC_0032574,41747,779.2274824,1.167113445,51385,49.49742508,0.991165803,218.4158861,109.4727525,109.5543392,85.68226859,20.72612822,5.958169172,435.633374
